source_file,source_id,model_id,model_name,organization,release_date,source_url,repository_url,repository_host,license,weights_url,code_url,runtime,format,quantization,hardware_id,workload,jgb_level,jgb_confidence,quality_score,tokens_per_second,estimated_memory_gb,context_tokens,evidence_status,notes
classified_discoveries.ndjson,https://gitlab.com/em-age/emage.code.cwso,em-age/emage.code.cwso,em-age/emage.code.cwso,,,https://gitlab.com/em-age/emage.code.cwso,https://gitlab.com/em-age/emage.code.cwso,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/doering-ai/apps/model,doering-ai/apps/model,doering-ai/apps/model,,,https://gitlab.com/doering-ai/apps/model,,gitlab.com,GPL-2.0,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/ameobius-ai/captcha-hub,ameobius-ai/captcha-hub,ameobius-ai/captcha-hub,,,https://gitlab.com/ameobius-ai/captcha-hub,https://gitlab.com/ameobius-ai/captcha-hub,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/whitebox-aero/whitebox-llm-support,whitebox-aero/whitebox-llm-support,whitebox-aero/whitebox-llm-support,,,https://gitlab.com/whitebox-aero/whitebox-llm-support,https://gitlab.com/whitebox-aero/whitebox-llm-support,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/WattoCyber/gradient-untangler,WattoCyber/gradient-untangler,WattoCyber/gradient-untangler,,,https://gitlab.com/WattoCyber/gradient-untangler,https://gitlab.com/WattoCyber/gradient-untangler,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/fabio3rs/bibliothecapatristica,fabio3rs/bibliothecapatristica,fabio3rs/bibliothecapatristica,,,https://gitlab.com/fabio3rs/bibliothecapatristica,https://gitlab.com/fabio3rs/bibliothecapatristica,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/EdgarOrtegaRamirez/llm-sla-monitor,EdgarOrtegaRamirez/llm-sla-monitor,EdgarOrtegaRamirez/llm-sla-monitor,,,https://gitlab.com/EdgarOrtegaRamirez/llm-sla-monitor,https://gitlab.com/EdgarOrtegaRamirez/llm-sla-monitor,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/EdgarOrtegaRamirez/agent-call-cache,EdgarOrtegaRamirez/agent-call-cache,EdgarOrtegaRamirez/agent-call-cache,,,https://gitlab.com/EdgarOrtegaRamirez/agent-call-cache,https://gitlab.com/EdgarOrtegaRamirez/agent-call-cache,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/ai-village-agents/village/llm-psychoactive-prompts,ai-village-agents/village/llm-psychoactive-prompts,ai-village-agents/village/llm-psychoactive-prompts,,,https://gitlab.com/ai-village-agents/village/llm-psychoactive-prompts,,gitlab.com,,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/Manisha_Kaushal/llm-x-ctf,Manisha_Kaushal/llm-x-ctf,Manisha_Kaushal/llm-x-ctf,,,https://gitlab.com/Manisha_Kaushal/llm-x-ctf,https://gitlab.com/Manisha_Kaushal/llm-x-ctf,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/EdgarOrtegaRamirez/agent-load-balancer,EdgarOrtegaRamirez/agent-load-balancer,EdgarOrtegaRamirez/agent-load-balancer,,,https://gitlab.com/EdgarOrtegaRamirez/agent-load-balancer,https://gitlab.com/EdgarOrtegaRamirez/agent-load-balancer,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/EdgarOrtegaRamirez/agent-abtest-framework,EdgarOrtegaRamirez/agent-abtest-framework,EdgarOrtegaRamirez/agent-abtest-framework,,,https://gitlab.com/EdgarOrtegaRamirez/agent-abtest-framework,https://gitlab.com/EdgarOrtegaRamirez/agent-abtest-framework,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/qu13t0ne/straylight,qu13t0ne/straylight,qu13t0ne/straylight,,,https://gitlab.com/qu13t0ne/straylight,https://gitlab.com/qu13t0ne/straylight,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/gitjoethomas/llm-portfolio,gitjoethomas/llm-portfolio,gitjoethomas/llm-portfolio,,,https://gitlab.com/gitjoethomas/llm-portfolio,https://gitlab.com/gitjoethomas/llm-portfolio,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,,,https://gitlab.com/gitlab-oss-package-research/tools/libbehave/3.2.0/pypi/ll/llama-index-llms-rungpt-164aeef6,,gitlab.com,MIT,,,,,,,,,,,,,,discovered,
classified_discoveries.ndjson,https://gitlab.com/uralstech-gitlab/UAI-LiteRTLM,uralstech-gitlab/UAI-LiteRTLM,uralstech-gitlab/UAI-LiteRTLM,,,https://gitlab.com/uralstech-gitlab/UAI-LiteRTLM,https://gitlab.com/uralstech-gitlab/UAI-LiteRTLM,gitlab.com,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/gratech1/casper-engine,gratech1/casper-engine,gratech1/casper-engine,,,https://gitlab.com/gratech1/casper-engine,https://gitlab.com/gratech1/casper-engine,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/adelayoub/llama-cpp-deletion_scheduled-84820513,adelayoub/llama-cpp-deletion_scheduled-84820513,adelayoub/llama-cpp-deletion_scheduled-84820513,,,https://gitlab.com/adelayoub/llama-cpp-deletion_scheduled-84820513,https://gitlab.com/adelayoub/llama-cpp-deletion_scheduled-84820513,gitlab.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/cip-playground/cip-llm-gateway,cip-playground/cip-llm-gateway,cip-playground/cip-llm-gateway,,,https://gitlab.com/cip-playground/cip-llm-gateway,https://gitlab.com/cip-playground/cip-llm-gateway,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/jave/ai-explainer,jave/ai-explainer,jave/ai-explainer,,,https://gitlab.com/jave/ai-explainer,https://gitlab.com/jave/ai-explainer,gitlab.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitlab.com/hermit-bot/hermit,hermit-bot/hermit,hermit-bot/hermit,,,https://gitlab.com/hermit-bot/hermit,https://gitlab.com/hermit-bot/hermit,gitlab.com,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Aelian/AI-Brain,Aelian/AI-Brain,Aelian/AI-Brain,,,https://gitea.com/Aelian/AI-Brain,https://gitea.com/Aelian/AI-Brain,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/elvizakos/assistant.el,elvizakos/assistant.el,elvizakos/assistant.el,,,https://gitea.com/elvizakos/assistant.el,https://gitea.com/elvizakos/assistant.el,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,,,https://gitea.com/Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,https://gitea.com/Eldesan/Azerothcore-llm-nvidia-amd-linux-Universal,gitea.com,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/bctecocomm1/bctecocomm1,bctecocomm1/bctecocomm1,bctecocomm1/bctecocomm1,,,https://gitea.com/bctecocomm1/bctecocomm1,https://gitea.com/bctecocomm1/bctecocomm1,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/04071012Aa/bellman-ford,04071012Aa/bellman-ford,04071012Aa/bellman-ford,,,https://gitea.com/04071012Aa/bellman-ford,https://gitea.com/04071012Aa/bellman-ford,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,,,https://gitea.com/PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,https://gitea.com/PeptideX/Canada-s-Trusted-Source-for-Premium-Research-Peptides,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/serpdotai/Chat-LLaMA-8bit-LoRA,serpdotai/Chat-LLaMA-8bit-LoRA,serpdotai/Chat-LLaMA-8bit-LoRA,,,https://gitea.com/serpdotai/Chat-LLaMA-8bit-LoRA,https://gitea.com/serpdotai/Chat-LLaMA-8bit-LoRA,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/all-kind-of-stuff/chunk-bunch,all-kind-of-stuff/chunk-bunch,all-kind-of-stuff/chunk-bunch,,,https://gitea.com/all-kind-of-stuff/chunk-bunch,https://gitea.com/all-kind-of-stuff/chunk-bunch,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/LakshitSinghBishtTM/CoreAI-Protocol-Suite,LakshitSinghBishtTM/CoreAI-Protocol-Suite,LakshitSinghBishtTM/CoreAI-Protocol-Suite,,,https://gitea.com/LakshitSinghBishtTM/CoreAI-Protocol-Suite,https://gitea.com/LakshitSinghBishtTM/CoreAI-Protocol-Suite,gitea.com,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/helloworld1/coze-loop,helloworld1/coze-loop,helloworld1/coze-loop,,,https://gitea.com/helloworld1/coze-loop,https://gitea.com/helloworld1/coze-loop,gitea.com,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/yno/demelt,yno/demelt,yno/demelt,,,https://gitea.com/yno/demelt,https://gitea.com/yno/demelt,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/gcyujujhv/fggvujhfllm,gcyujujhv/fggvujhfllm,gcyujujhv/fggvujhfllm,,,https://gitea.com/gcyujujhv/fggvujhfllm,https://gitea.com/gcyujujhv/fggvujhfllm,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/five88greenn/five88greenn,five88greenn/five88greenn,five88greenn/five88greenn,,,https://gitea.com/five88greenn/five88greenn,https://gitea.com/five88greenn/five88greenn,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Invu/free-as-in-freedom-v2-ru,Invu/free-as-in-freedom-v2-ru,Invu/free-as-in-freedom-v2-ru,,,https://gitea.com/Invu/free-as-in-freedom-v2-ru,https://gitea.com/Invu/free-as-in-freedom-v2-ru,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/xzhen/hermes-agent,xzhen/hermes-agent,xzhen/hermes-agent,,,https://gitea.com/xzhen/hermes-agent,https://gitea.com/xzhen/hermes-agent,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/xzhen/hermes-web-ui,xzhen/hermes-web-ui,xzhen/hermes-web-ui,,,https://gitea.com/xzhen/hermes-web-ui,https://gitea.com/xzhen/hermes-web-ui,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/containerK8s/kubesphere,containerK8s/kubesphere,containerK8s/kubesphere,,,https://gitea.com/containerK8s/kubesphere,https://gitea.com/containerK8s/kubesphere,gitea.com,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/loongarch/kubesphere,loongarch/kubesphere,loongarch/kubesphere,,,https://gitea.com/loongarch/kubesphere,https://gitea.com/loongarch/kubesphere,gitea.com,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Lehoang/langalpha,Lehoang/langalpha,Lehoang/langalpha,,,https://gitea.com/Lehoang/langalpha,https://gitea.com/Lehoang/langalpha,gitea.com,Apache-2.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/xzhen/llama.cpp,xzhen/llama.cpp,xzhen/llama.cpp,,,https://gitea.com/xzhen/llama.cpp,https://gitea.com/xzhen/llama.cpp,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://gitea.com/Yaushin808/Concrete-Project,Yaushin808/Concrete-Project,Yaushin808/Concrete-Project,,,https://gitea.com/Yaushin808/Concrete-Project,https://gitea.com/Yaushin808/Concrete-Project,gitea.com,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/fireside25-a-brep/-deterministic-lead-processor,fireside25-a-brep/-deterministic-lead-processor,fireside25-a-brep/-deterministic-lead-processor,,,https://codeberg.org/fireside25-a-brep/-deterministic-lead-processor,https://codeberg.org/fireside25-a-brep/-deterministic-lead-processor,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/aarghrai/1.58bitLLM,aarghrai/1.58bitLLM,aarghrai/1.58bitLLM,,,https://codeberg.org/aarghrai/1.58bitLLM,https://codeberg.org/aarghrai/1.58bitLLM,codeberg.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/CarbonC/156-revolutions,CarbonC/156-revolutions,CarbonC/156-revolutions,,,https://codeberg.org/CarbonC/156-revolutions,https://codeberg.org/CarbonC/156-revolutions,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/somobu_demos/2025_03_smallmc,somobu_demos/2025_03_smallmc,somobu_demos/2025_03_smallmc,,,https://codeberg.org/somobu_demos/2025_03_smallmc,https://codeberg.org/somobu_demos/2025_03_smallmc,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/Rockwell_L/221,Rockwell_L/221,Rockwell_L/221,,,https://codeberg.org/Rockwell_L/221,https://codeberg.org/Rockwell_L/221,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/psyb0t/2xbrainz,psyb0t/2xbrainz,psyb0t/2xbrainz,,,https://codeberg.org/psyb0t/2xbrainz,https://codeberg.org/psyb0t/2xbrainz,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/davecb/87_Days,davecb/87_Days,davecb/87_Days,,,https://codeberg.org/davecb/87_Days,https://codeberg.org/davecb/87_Days,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,,,https://codeberg.org/noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,https://codeberg.org/noname1625347/A-Decontextualized-LLM-based-Safeguard-Technique-for-Automated-Jailbreak-Mitigation,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/ThomasJuri/a01-quranic-citation-transformer,ThomasJuri/a01-quranic-citation-transformer,ThomasJuri/a01-quranic-citation-transformer,,,https://codeberg.org/ThomasJuri/a01-quranic-citation-transformer,https://codeberg.org/ThomasJuri/a01-quranic-citation-transformer,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/awful-systems/AAA-NO-SLOP.md,awful-systems/AAA-NO-SLOP.md,awful-systems/AAA-NO-SLOP.md,,,https://codeberg.org/awful-systems/AAA-NO-SLOP.md,https://codeberg.org/awful-systems/AAA-NO-SLOP.md,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/tyzbit/acars-processor,tyzbit/acars-processor,tyzbit/acars-processor,,,https://codeberg.org/tyzbit/acars-processor,https://codeberg.org/tyzbit/acars-processor,codeberg.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/plaintextaccounting/acceptarium,plaintextaccounting/acceptarium,plaintextaccounting/acceptarium,,,https://codeberg.org/plaintextaccounting/acceptarium,https://codeberg.org/plaintextaccounting/acceptarium,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/tuxracer/activity-pub-llm-agent,tuxracer/activity-pub-llm-agent,tuxracer/activity-pub-llm-agent,,,https://codeberg.org/tuxracer/activity-pub-llm-agent,https://codeberg.org/tuxracer/activity-pub-llm-agent,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,,,https://codeberg.org/jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,https://codeberg.org/jenr8ed_code/ActivityPubExtension4AgenticDelegation.and.HITL.Verification,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/bossm0n5t3r/acw,bossm0n5t3r/acw,bossm0n5t3r/acw,,,https://codeberg.org/bossm0n5t3r/acw,https://codeberg.org/bossm0n5t3r/acw,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/2na3k/aeri-chan,2na3k/aeri-chan,2na3k/aeri-chan,,,https://codeberg.org/2na3k/aeri-chan,https://codeberg.org/2na3k/aeri-chan,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/digital-codes/agent,digital-codes/agent,digital-codes/agent,,,https://codeberg.org/digital-codes/agent,https://codeberg.org/digital-codes/agent,codeberg.org,AGPL-3.0,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/graemeconradie/agent-lightning,graemeconradie/agent-lightning,graemeconradie/agent-lightning,,,https://codeberg.org/graemeconradie/agent-lightning,https://codeberg.org/graemeconradie/agent-lightning,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/ctietze/agent-mail,ctietze/agent-mail,ctietze/agent-mail,,,https://codeberg.org/ctietze/agent-mail,https://codeberg.org/ctietze/agent-mail,codeberg.org,,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
classified_discoveries.ndjson,https://codeberg.org/ngphloc/ava,ngphloc/ava,ngphloc/ava,,,https://codeberg.org/ngphloc/ava,https://codeberg.org/ngphloc/ava,codeberg.org,MIT,,,,,,,,,,,,,,discovered,canonical repository URL derived from forge + repository path
